 8429 3 1  24 2 -1 0-1.
 8433 1 1  24 2 -1 0-1.
 8435 1 1  24 2 -1 0-1.
 8435 2 1  24 2 -1 0-1.
 8436 1 1  24 2 -1 0-1.
 8437 1 1  24 2 -1 0-1.
 8444 1 1  24 2 -1 0-1.
 8444 2 1  24 2 -1 0-1.
 8449 1 1  24 2 -1 0-1.
 8454 1 1  24 2 -1 0-1.
 8454 2 1  24 1 40 0 0.
 8455 1 1  24 2 -1 0-1.
 8455 2 1  24 1 24 0 0.
 8457 2 1  24 2 -1 0-1.
 8460 1 1  24 2 -1 0-1.
 8467 2 1  24 1 32 0 1.
 8472 1 1  24 2 -1 0-1.
 8472 2 1  24 2 -1 0-1.
 8473 1 1  24 2 -1 0-1.
 8473 2 1  24 2 -1 0-1.
 8476 1 1  24 1 16 0 0.
 8477 1 1  24 2 -1 0-1.
 8478 1 1  24 1  8 0 0.
 8479 1 1  24 2 -1 0-1.
 8480 1 1  24 2 -1 0-1.
 8480 2 1  24 2 -1 0-1.
 8481 1 1  24 2 -1 0-1.
 8481 2 1  24 1 25 0 0.
 8489 1 1  24 2 -1 0-1.
 8493 1 1  24 2 -1 0-1.
 8493 2 1  24 2 -1 0-1.
 8494 1 1  24 2 -1 0-1.
 8494 2 1  24 2 -1 0-1.
 8496 1 1  24 2 -1 0-1.
 8496 2 1  24 2 -1 0-1.
 8496 3 1  24 2 -1 0-1.
 8497 1 1  24 1 16 0 0.
 8497 2 1  24 2 -1 0-1.
 8498 1 1  24 2 -1 0-1.
 8498 2 1  24 2 -1 0-1.
 8502 2 1  24 2 -1 0-1.
 8503 1 1  24 2 -1 0-1.
 8504 1 1  24 2 -1 0-1.
 8505 1 1  24 2 -1 0-1.
 8505 2 1  24 2 -1 0-1.
 8507 2 1  24 2 -1 0-1.
 8508 2 1  24 1 40 0 0.
 8509 1 1  24 1 10 0 0.
 8509 2 1  24 1 20 0 0.
 8510 1 1  24 1 40 0 0.
 8510 2 1  24 1  9 0 0.
 8511 1 1  24 2 -1 0-1.
 8511 2 1  24 2 -1 0-1.
 8514 1 1  24 1 42 0 0.
 8514 2 1  24 1 40 0 0.
 8515 1 1  24 1 40 0 0.
 8515 2 1  24 1 20 0 0.
 8518 2 1  24 2 -1 0-1.
 8520 1 1  24 2 -1 0-1.
 8520 2 1  24 2 -1 0-1.
 8521 1 1  24 2 -1 0-1.
 8522 1 1  24 2 -1 0-1.
 8522 2 1  24 2 -1 0-1.
 8524 1 1  24 2 -1 0-1.
 8525 1 1  24 2 -1 0-1.
 8525 2 1  24 1 40 0 0.
 8529 1 1  24 1 24 0 0.
 8529 2 1  24 2 -1 0-1.
 8530 1 1  24 2 -1 0-1.
 8531 1 1  24 1 40 0 0.
 8531 2 1  24 2 -1 0-1.
 8532 1 1  24 2 -1 1-1.
 8532 2 1  24 2 -1 1-1.
 8534 1 1  24 2 -1 0-1.
 8534 2 1  24 1  4 0 0.
 8536 1 1  24 2 -1 0-1.
 8537 1 1  24 2 -1 0-1.
 8538 1 1  24 1 40 0 0.
 8538 2 1  24 1 45 0 0.
 8539 1 1  24 1  8 0 0.
 8539 2 1  24 2 -1 0-1.
 8539 4 1  24 2 -1 0-1.
 8539 6 1  24 2 -1 0-1.
 8540 2 1  24 2 -1 0-1.
 8540 3 1  24 2 -1 0-1.
 8542 1 1  24 2 -1 0-1.
 8544 1 1  24 2 -1 0-1.
 8548 1 1  24 1 40 0 0.
 8550 1 1  24 2 -1 0-1.
 8550 2 1  24 2 -1 0-1.
 8552 1 1  24 2 -1 0-1.
 8552 2 1  24 1 28 0 0.
 8553 1 1  24 2 -1 0-1.
 8553 2 1  24 2 -1 0-1.
 8556 1 1  24 2 -1 0-1.
 8556 2 1  24 2 -1 0-1.
 8557 1 1  24 2 -1 0-1.
 8558 1 1  24 2 -1 0-1.
 8559 1 1  24 2 -1 0-1.
 8560 1 1  24 1  8 0 0.
 8560 2 1  24 2 -1 0-1.
 8561 1 1  24 2 -1 0-1.
 8561 2 1  24 1 40 0 0.
 8563 2 1  24 2 -1 1-1.
 8565 1 1  24 2 -1 0-1.
 8565 2 1  24 2 -1 0-1.
 8565 4 1  24 2 -1 0-1.
 8566 3 1  24 2 -1 0-1.
 8569 1 1  24 2 -1 0-1.
 8569 2 1  24 2 -1 0-1.
 8570 1 1  24 1  8 0 0.
 8570 2 1  24 2 -1 0-1.
 8570 3 1  24 2 -1 0-1.
 8570 4 1  24 2 -1 0-1.
 8570 5 1  24 2 -1 0-1.
 8570 6 1  24 2 -1 0-1.
 8571 1 1  24 1  8 0 0.
 8573 1 1  24 2 -1 0-1.
 8574 1 1  24 1 36 0 0.
 8576 1 1  24 1 16 0 0.
 8583 7 1  24 2 -1 0-1.
 8585 1 1  24 1 40 0 0.
 8585 2 1  24 2 -1 0-1.
 8591 1 1  24 2 -1 0-1.
 8592 2 1  24 2 -1 0-1.
 8593 1 1  24 2 -1 0-1.
 8593 2 1  24 2 -1 0-1.
 8596 2 1  24 2 -1 0-1.
 8598 2 1  24 2 -1 0-1.
 8598 3 1  24 2 -1 0-1.
 8598 4 1  24 2 -1 0-1.
 8598 6 1  24 2 -1 0-1.
 8599 1 1  24 2 -1 0-1.
 8599 2 1  24 2 -1 0-1.
 8602 2 1  24 2 -1 0-1.
 8605 1 1  24 2 -1 0-1.
 8610 1 1  24 2 -1 0-1.
 8611 1 1  24 2 -1 0-1.
 8611 2 1  24 2 -1 0-1.
 8612 2 1  24 2 -1 0-1.
 8615 1 1  24 2 -1 0-1.
 8619 1 1  24 2 -1 0-1.
 8619 2 1  24 2 -1 0-1.
 8623 1 1  24 2 -1 0-1.
 8624 1 1  24 2 -1 0-1.
 8624 2 1  24 2 -1 0-1.
 8625 1 1  24 2 -1 0-1.
 8636 1 1  24 2 -1 0-1.
 8643 1 1  24 2 -1 0-1.
 8643 2 1  24 2 -1 0-1.
 8646 2 1  24 2 -1 0-1.
 8654 1 1  24 1 20 0 0.
 8655 2 1  24 1 50 0 0.
 8656 1 1  24 1 15 0 0.
 8657 1 1  24 1 50 0 0.
 8659 1 1  24 1 30 0 0.
 8659 2 1  24 2 -1 0-1.
 8660 1 1  24 2 -1 0-1.
 8661 1 1  24 1 60 0 0.
 8661 2 1  24 2 -1 0-1.
 8662 1 1  24 1 12 0 0.
 8662 2 1  24 2 -1 0-1.
 8663 1 1  24 2 -1 0-1.
 8663 5 1  24 1 40 0 0.
 8664 1 1  24 2 -1 0-1.
 8664 3 1  24 2 -1 0-1.
 8665 1 1  24 2 -1 0-1.
 8665 2 1  24 2 -1 0-1.
 8665 3 1  24 1  8 0 0.
 8665 4 1  24 1 15 0 0.
 8666 2 1  24 2 -1 0-1.
 8666 3 1  24 2 -1 0-1.
 8668 1 1  24 2 -1 0-1.
 8669 2 1  24 2 -1 0-1.
 8670 1 1  24 2 -1 0-1.
 8671 1 1  24 2 -1 0-1.
 8671 2 1  24 2 -1 0-1.
 8671 3 1  24 2 -1 0-1.
 8674 1 1  24 2 -1 0-1.
 8675 1 1  24 2 -1 0-1.
 8675 2 1  24 2 -1 0-1.
 8675 3 1  24 2 -1 0-1.
 8676 1 1  24 2 -1 0-1.
 8676 2 1  24 2 -1 0-1.
 8676 3 1  24 2 -1 0-1.
 8678 1 1  24 1 40 0 0.
 8680 1 1  24 2 -1 0-1.
 8680 3 1  24 2 -1 0-1.
 8680 4 1  24 2 -1 0-1.
 8681 1 1  24 2 -1 0-1.
 8686 1 1  24 2 -1 0-1.
 8688 1 1  24 1 10 0 0.
 8689 2 1  24 2 -1 0-1.
 8690 1 1  24 2 -1 0-1.
 8690 2 1  24 2 -1 0-1.
 8691 1 1  24 1 20 0 0.
 8694 1 1  24 1  8 0 0.
 8696 1 1  24 2 -1 0-1.
 8698 1 1  24 2 -1 0-1.
 8699 1 1  24 2 -1 0-1.
 8700 1 1  24 2 -1 0-1.
 8700 2 1  24 2 -1 0-1.
 8702 1 1  24 2 -1 0-1.
 8702 2 1  24 2 -1 0-1.
 8703 1 1  24 2 -1 0-1.
 8704 4 1  24 2 -1 0-1.
 8705 3 1  24 2 -1 0-1.
 8710 1 1  24 2 -1 0-1.
 8715 1 1  24 1 14 0 0.
 8715 2 1  24 2 -1 0-1.
 8716 1 1  24 1 10 0 0.
 8716 2 1  24 1 10 0 0.
 8716 3 1  24 2 -1 0-1.
 8723 1 1  24 1 10 0 0.
 8723 2 1  24 2 -1 0-1.
 8727 1 1  24 2 -1 0-1.
 8727 2 1  24 1  8 0 0.
 8728 1 1  24 2 -1 0-1.
 8733 1 1  24 2 -1 0-1.
 8742 1 1  24 1 40 0 0.
 8742 2 1  24 2 -1 0-1.
 8743 2 1  24 2 -1 0-1.
 8754 1 1  24 2 -1 0-1.
 8765 1 1  24 2 -1 0-1.
 8765 2 1  24 2 -1 0-1.
 8766 1 1  24 2 -1 0-1.
 8772 1 1  24 2 -1 0-1.
 8772 2 1  24 2 -1 0-1.
 8776 1 1  24 2 -1 0-1.
 8786 1 1  24 2 -1 1-1.
 8786 2 1  24 2 -1 1-1.
 8787 1 1  24 2 -1 0-1.
 8787 2 1  24 2 -1 0-1.
 8787 3 1  24 2 -1 0-1.
 8788 1 1  24 2 -1 0-1.
 8788 3 1  24 2 -1 0-1.
 8790 1 1  24 2 -1 0-1.
 8792 1 1  24 1 11 0 0.
 8802 1 1  24 2 -1 0-1.
 8802 2 1  24 2 -1 0-1.
 8805 1 1  24 2 -1 0-1.
 8805 2 1  24 2 -1 0-1.
 8807 2 1  24 2 -1 0-1.
 8807 3 1  24 2 -1 0-1.
 8809 1 1  24 2 -1 0-1.
 8810 1 1  24 2 -1 0-1.
 8810 2 1  24 2 -1 0-1.
 8810 3 1  24 2 -1 0-1.
 8813 1 1  24 2 -1 0-1.
 8814 1 1  24 2 -1 0-1.
 8814 2 1  24 2 -1 0-1.
 8815 1 1  24 2 -1 0-1.
 8817 1 1  24 2 -1 0-1.
 8817 2 1  24 2 -1 0-1.
 8824 1 1  24 2 -1 0-1.
 8824 2 1  24 2 -1 0-1.
 8826 1 1  24 1 40 0 0.
 8826 2 1  24 2 -1 0-1.
 8826 3 1  24 2 -1 0-1.
 8827 1 1  24 2 -1 0-1.
 8827 2 1  24 2 -1 0-1.
 8829 1 1  24 1 50 0 0.
 8832 1 1  24 2 -1 0-1.
 8835 1 1  24 1 30 0 0.
 8840 1 1  24 2 -1 0-1.
 8844 1 1  24 2 -1 0-1.
 8850 2 1  24 1 13 0 0.
 8851 1 1  24 1 16 0 0.
 8851 2 1  24 2 -1 0-1.
 8852 1 1  24 2 -1 0-1.
 8857 2 1  24 2 -1 0-1.
 8859 1 1  24 2 -1 0-1.
 8860 1 1  24 2 -1 0-1.
 8862 1 1  24 1 70 0 0.
 8862 2 1  24 1 70 0 0.
 8863 1 1  24 2 -1 0-1.
 8863 2 1  24 2 -1 0-1.
 8865 1 1  24 2 -1 0-1.
 8866 1 1  24 2 -1 0-1.
 8866 2 1  24 2 -1 0-1.
 8868 1 1  24 2 -1 0-1.
 8868 2 1  24 1 30 0 0.
 8869 1 1  24 2 -1 0-1.
 8870 1 1  24 2 -1 0-1.
 8873 1 1  24 2 -1 0-1.
 8873 2 1  24 2 -1 0-1.
 8878 1 1  24 2 -1 0-1.
 8878 2 1  24 2 -1 0-1.
 8879 1 1  24 2 -1 0-1.
 8879 2 1  24 2 -1 0-1.
 8880 1 1  24 2 -1 0-1.
 8882 1 1  24 1 50 0 0.
 8882 2 1  24 1 11 0 0.
 8883 1 1  24 2 -1 0-1.
 8883 2 1  24 2 -1 0-1.
 8884 1 1  24 1 40 0 0.
 8884 2 1  24 2 -1 0-1.
 8885 1 1  24 2 -1 0-1.
 8885 2 1  24 2 -1 0-1.
 8890 1 1  24 2 -1 0-1.
 8890 2 1  24 1 40 0 0.
 8891 1 1  24 2 -1 0-1.
 8891 2 1  24 2 -1 0-1.
 8892 1 1  24 2 -1 0-1.
 8896 1 1  24 2 -1 0-1.
 8900 1 1  24 2 -1 0-1.
 8900 2 1  24 1  6 0 0.
 8900 5 1  24 2 -1 0-1.
 8901 1 1  24 2 -1 0-1.
 8901 2 1  24 1 40 0 0.
 8903 1 1  24 2 -1 0-1.
 8903 2 1  24 2 -1 0-1.
 8904 1 1  24 2 -1 0-1.
 8904 2 1  24 2 -1 0-1.
 8906 1 1  24 2 -1 0-1.
 8910 1 1  24 2 -1 0-1.
 8910 2 1  24 2 -1 0-1.
 8911 1 1  24 2 -1 0-1.
 8911 2 1  24 1 50 0 0.
 8913 1 1  24 2 -1 0-1.
 8913 2 1  24 2 -1 0-1.
 8915 1 1  24 2 -1 0-1.
 8915 2 1  24 2 -1 0-1.
 8916 1 1  24 2 -1 0-1.
 8917 1 1  24 1 12 0 0.
 8918 2 1  24 2 -1 0-1.
 8919 1 1  24 2 -1 0-1.
 8919 2 1  24 2 -1 0-1.
 8922 1 1  24 2 -1 0-1.
 8922 2 1  24 2 -1 0-1.
 8923 1 1  24 2 -1 0-1.
 8927 1 1  24 2 -1 0-1.
 8928 1 1  24 2 -1 0-1.
 8929 3 1  24 2 -1 0-1.
 8932 1 1  24 1 15 0 0.
 8933 1 1  24 2 -1 0-1.
 8933 2 1  24 2 -1 0-1.
 8935 1 1  24 1 35 0 0.
 8937 1 1  24 2 -1 0-1.
 8938 1 1  24 2 -1 0-1.
 8939 1 1  24 2 -1 0-1.
 8940 1 1  24 1 40 0 0.
 8940 2 1  24 2 -1 0-1.
 8944 1 1  24 2 -1 0-1.
 8946 1 1  24 1 40 0 0.
 8946 2 1  24 2 -1 0-1.
 8948 1 1  24 2 -1 0-1.
 8948 3 1  24 2 -1 0-1.
 8949 1 1  24 2 -1 0-1.
 8950 1 1  24 2 -1 0-1.
 8959 1 1  24 2 -1 0-1.
 8960 1 1  24 2 -1 0-1.
 8961 1 1  24 2 -1 0-1.
 8962 1 1  24 2 -1 0-1.
 8962 2 1  24 2 -1 0-1.
 8965 1 1  24 2 -1 0-1.
 8965 2 1  24 2 -1 0-1.
 8966 1 1  24 2 -1 0-1.
 8966 2 1  24 2 -1 0-1.
 8967 1 1  24 2 -1 0-1.
 8969 1 1  24 2 -1 0-1.
 8969 2 1  24 2 -1 0-1.
 8970 1 1  24 2 -1 0-1.
 8972 2 1  24 1 40 0 0.
 8973 1 1  24 2 -1 0-1.
 8973 2 1  24 2 -1 0-1.
 8973 3 1  24 2 -1 0-1.
 8974 1 1  24 2 -1 0-1.
 8974 2 1  24 2 -1 0-1.
 8975 1 1  24 2 -1 0-1.
 8976 1 1  24 2 -1 0-1.
 8976 3 1  24 2 -1 0-1.
 8978 1 1  24 2 -1 0-1.
 8978 2 1  24 2 -1 0-1.
 8979 1 1  24 2 -1 0-1.
 8979 2 1  24 2 -1 0-1.
 8987 1 1  24 2 -1 0-1.
 8990 1 1  24 2 -1 0-1.
 8991 1 1  24 2 -1 0-1.
 8991 2 1  24 2 -1 0-1.
 8992 1 1  24 2 -1 0-1.
 8992 2 1  24 2 -1 0-1.
 8997 1 1  24 2 -1 0-1.
 8999 1 1  24 2 -1 0-1.
 8999 2 1  24 2 -1 0-1.
 9000 1 1  24 2 -1 0-1.
 9001 1 1  24 2 -1 0-1.
 9002 1 1  24 2 -1 0-1.
 9003 1 1  24 2 -1 0-1.
 9003 2 1  24 1 10 0 0.
 9004 1 1  24 2 -1 0-1.
 9004 2 1  24 2 -1 0-1.
 9008 1 1  24 2 -1 0-1.
 9009 1 1  24 2 -1 0-1.
 9009 2 1  24 2 -1 0-1.
 9010 1 1  24 2 -1 0-1.
 9010 2 1  24 2 -1 0-1.
 9011 1 1  24 2 -1 0-1.
 9011 2 1  24 2 -1 0-1.
 9014 1 1  24 2 -1 0-1.
 9014 2 1  24 2 -1 0-1.
 9017 2 1  24 2 -1 0-1.
 9020 1 1  24 2 -1 0-1.
 9021 1 1  24 2 -1 0-1.
 9021 2 1  24 2 -1 0-1.
 9025 1 1  24 1  1 0 0.
 9025 2 1  24 2 -1 0-1.
 9026 1 1  24 2 -1 0-1.
 9029 1 1  24 2 -1 0-1.
 9030 1 1  24 2 -1 0-1.
 9033 1 1  24 2 -1 0-1.
 9033 2 1  24 2 -1 0-1.
 9035 1 1  24 1 12 0 0.
 9042 1 1  24 2 -1 0-1.
 9043 1 1  24 2 -1 0-1.
 9043 2 1  24 2 -1 0-1.
 9046 1 1  24 2 -1 0-1.
 9046 2 1  24 2 -1 0-1.
 9047 3 1  24 2 -1 0-1.
 9048 1 1  24 1 31 0 0.
 9048 2 1  24 2 -1 0-1.
 9049 1 1  24 1  8 0 0.
 9049 2 1  24 2 -1 0-1.
 9050 1 1  24 2 -1 0-1.
 9053 1 1  24 2 -1 0-1.
 9053 2 1  24 2 -1 0-1.
 9058 1 1  24 2 -1 0-1.
 9059 1 1  24 2 -1 0-1.
 9059 2 1  24 2 -1 0-1.
 9060 1 1  24 1 40 0 0.
 9060 2 1  24 2 -1 0-1.
 9060 3 1  24 2 -1 0-1.
 9064 1 1  24 2 -1 0-1.
 9066 1 1  24 2 -1 0-1.
 9066 2 1  24 2 -1 0-1.
 9068 1 1  24 1 44 0 0.
 9068 2 1  24 2 -1 0-1.
 9072 2 1  24 2 -1 0-1.
 9074 1 1  24 2 -1 0-1.
 9074 2 1  24 2 -1 0-1.
 9076 1 1  24 1  8 0 0.
 9076 3 1  24 2 -1 0-1.
 9079 1 1  24 2 -1 0-1.
 9081 1 1  24 2 -1 0-1.
 9081 2 1  24 2 -1 0-1.
 9084 1 1  24 2 -1 0-1.
 9086 1 1  24 1  1 0 0.
 9086 2 1  24 1 40 0 0.
 9087 1 1  24 2 -1 0-1.
 9088 1 1  24 2 -1 0-1.
 9088 3 1  24 2 -1 0-1.
 9088 4 1  24 2 -1 0-1.
 9089 1 1  24 1 40 0 0.
 9094 4 1  24 1  1 0 0.
 9096 2 1  24 2 -1 0-1.
 9097 1 1  24 2 -1 0-1.
 9099 1 1  24 2 -1 0-1.
 9106 1 1  24 1 40 0 0.
 9106 2 1  24 1 40 0 0.
 9110 1 1  24 2 -1 0-1.
 9110 2 1  24 2 -1 0-1.
 9111 2 1  24 2 -1 0-1.
 9112 1 1  24 2 -1 0-1.
 9112 2 1  24 1 40 0 0.
 9112 3 1  24 2 -1 0-1.
 9112 4 1  24 2 -1 0-1.
 9115 1 1  24 2 -1 0-1.
 9115 2 1  24 2 -1 0-1.
 9115 3 1  24 2 -1 0-1.
 9116 2 1  24 2 -1 0-1.
 9117 1 1  24 1  8 0 0.
 9124 1 1  24 2 -1 0-1.
 9124 2 1  24 1 16 0 0.
 9125 1 1  24 2 -1 0-1.
 9125 2 1  24 1 32 0 0.
 9127 1 1  24 2 -1 0-1.
 9127 2 1  24 2 -1 0-1.
 9128 2 1  24 2 -1 0-1.
 9128 3 1  24 2 -1 0-1.
 9130 4 1  24 2 -1 0-1.
 9131 1 1  24 2 -1 0-1.
 9139 3 1  24 2 -1 0-1.
 9139 4 1  24 2 -1 0-1.
 9141 1 1  24 2 -1 0-1.
 9141 6 1  24 2 -1 0-1.
 9142 2 1  24 1 24 0 0.
 9143 1 1  24 2 -1 0-1.
 9143 2 1  24 2 -1 0-1.
 9147 1 1  24 2 -1 0-1.
 9147 3 1  24 2 -1 0-1.
 9149 1 1  24 2 -1 0-1.
 9149 2 1  24 1 20 0 0.
 9151 1 1  24 1 40 0 0.
 9158 2 1  24 2 -1 0-1.
 9159 1 1  24 2 -1 0-1.
 9159 2 1  24 2 -1 0-1.
 9160 2 1  24 2 -1 0-1.
 9163 1 1  24 2 -1 0-1.
 9163 2 1  24 2 -1 0-1.
 9164 1 1  24 2 -1 0-1.
 9164 2 1  24 2 -1 0-1.
 9167 1 1  24 2 -1 0-1.
 9169 1 1  24 1 40 0 0.
 9169 2 1  24 2 -1 0-1.
 9169 3 1  24 2 -1 0-1.
 9169 4 1  24 2 -1 0-1.
 9170 1 1  24 2 -1 0-1.
 9172 1 1  24 1 18 0 0.
 9172 2 1  24 1 23 0 0.
 9175 1 1  24 2 -1 0-1.
 9176 1 1  24 2 -1 0-1.
 9176 2 1  24 2 -1 0-1.
 9177 1 1  24 2 -1 0-1.
 9177 2 1  24 2 -1 0-1.
 9178 1 1  24 2 -1 0-1.
 9178 2 1  24 2 -1 0-1.
 9179 1 1  24 2 -1 0-1.
 9182 1 1  24 1 40 0 0.
 9185 1 1  24 2 -1 0-1.
 9185 2 1  24 2 -1 0-1.
 9189 1 1  24 2 -1 0-1.
 9189 2 1  24 2 -1 0-1.
 9190 1 1  24 1 20 0 0.
 9191 2 1  24 2 -1 0-1.
 9192 1 1  24 2 -1 0-1.
 9194 1 1  24 2 -1 0-1.
 9195 1 1  24 2 -1 0-1.
 9197 1 1  24 2 -1 0-1.
 9197 2 1  24 2 -1 0-1.
 9197 3 1  24 1 31 0 1.
 9197 4 1  24 2 -1 0-1.
 9199 1 1  24 2 -1 0-1.
 9207 1 1  24 2 -1 0-1.
 9211 1 1  24 2 -1 0-1.
 9211 2 1  24 2 -1 0-1.
 9212 1 1  24 2 -1 0-1.
 9215 1 1  24 2 -1 0-1.
 9222 2 1  24 2 -1 0-1.
 9223 1 1  24 1  8 0 0.
 9223 2 1  24 2 -1 0-1.
 9223 3 1  24 2 -1 0-1.
 9230 1 1  24 2 -1 0-1.
 9232 1 1  24 2 -1 0-1.
 9232 2 1  24 2 -1 0-1.
 9233 1 1  24 2 -1 0-1.
 9233 2 1  24 2 -1 0-1.
 9233 3 1  24 2 -1 0-1.
 9234 1 1  24 2 -1 0-1.
 9234 2 1  24 2 -1 0-1.
 9236 1 1  24 2 -1 0-1.
 9238 1 1  24 2 -1 0-1.
 9239 1 1  24 2 -1 0-1.
 9240 1 1  24 2 -1 0-1.
 9240 2 1  24 2 -1 0-1.
 9242 2 1  24 2 -1 0-1.
 9242 3 1  24 2 -1 0-1.
 9245 1 1  24 2 -1 0-1.
 9246 1 1  24 2 -1 0-1.
 9246 2 1  24 2 -1 0-1.
 9248 2 1  24 2 -1 0-1.
 9249 1 1  24 1  1 0 0.
 9250 1 1  24 2 -1 0-1.
 9251 1 1  24 2 -1 0-1.
 9251 2 1  24 2 -1 0-1.
 9253 1 1  24 2 -1 0-1.
 9253 2 1  24 2 -1 0-1.
 9254 1 1  24 2 -1 0-1.
 9255 1 1  24 2 -1 0-1.
 9255 2 1  24 2 -1 0-1.
 9256 1 1  24 2 -1 0-1.
 9258 2 1  24 2 -1 0-1.
 9261 1 1  24 2 -1 0-1.
 9263 1 1  24 2 -1 0-1.
 9263 2 1  24 2 -1 0-1.
 9264 1 1  24 2 -1 0-1.
 9264 2 1  24 2 -1 0-1.
 9270 1 1  24 2 -1 0-1.
 9270 2 1  24 2 -1 0-1.
 9274 2 1  24 2 -1 0-1.
 9277 1 1  24 2 -1 0-1.
 9278 1 1  24 2 -1 0-1.
 9280 1 1  24 2 -1 0-1.
 9280 2 1  24 2 -1 0-1.
 9280 3 1  24 2 -1 0-1.
 9281 1 1  24 2 -1 0-1.
 9281 2 1  24 2 -1 0-1.
 9282 1 1  24 2 -1 0-1.
 9282 2 1  24 2 -1 0-1.
 9283 1 1  24 2 -1 0-1.
 9283 2 1  24 2 -1 0-1.
 9286 1 1  24 2 -1 0-1.
 9286 2 1  24 2 -1 0-1.
 9287 1 1  24 1 40 0 0.
 9289 1 1  24 2 -1 0-1.
 9290 1 1  24 1 24 0 0.
 9290 2 1  24 2 -1 0-1.
 9293 1 1  24 2 -1 0-1.
 9293 2 1  24 1 40 0 0.
 9293 3 1  24 2 -1 0-1.
 9293 4 1  24 2 -1 0-1.
 9295 1 1  24 1 40 0 0.
 9295 2 1  24 1 40 0 0.
 9295 3 1  24 2 -1 0-1.
 9299 1 1  24 2 -1 0-1.
 9299 2 1  24 2 -1 0-1.
 9300 1 1  24 1 12 0 0.
 9300 2 1  24 2 -1 0-1.
 9301 2 1  24 2 -1 0-1.
 9306 1 1  24 2 -1 0-1.
 9307 1 1  24 2 -1 1-1.
 9307 2 1  24 2 -1 1-1.
 9308 1 1  24 1  9 1 1.
 9310 1 1  24 1 40 0 0.
 9310 2 1  24 2 -1 0-1.
 9310 3 1  24 2 -1 0-1.
 9310 4 1  24 2 -1 0-1.
 9314 1 1  24 1  1 0 0.
 9314 2 1  24 1  1 0 0.
 9320 2 1  24 2 -1 0-1.
 9324 1 1  24 2 -1 0-1.
 9324 2 1  24 2 -1 0-1.
 9326 1 1  24 2 -1 0-1.
 9326 2 1  24 2 -1 0-1.
 9331 1 1  24 2 -1 0-1.
 9331 2 1  24 2 -1 0-1.
 9342 2 1  24 1 20 0 0.
 9343 1 1  24 2 -1 0-1.
 9343 2 1  24 2 -1 0-1.
 9344 2 1  24 2 -1 0-1.
 9345 1 1  24 2 -1 0-1.
 9345 2 1  24 2 -1 0-1.
 9346 2 1  24 2 -1 0-1.
 9349 1 1  24 2 -1 0-1.
 9349 2 1  24 2 -1 0-1.
 9350 1 1  24 2 -1 0-1.
 9350 2 1  24 2 -1 0-1.
 9351 1 1  24 2 -1 0-1.
 9351 2 1  24 2 -1 0-1.
 9353 2 1  24 2 -1 0-1.
 9355 1 1  24 2 -1 0-1.
 9357 1 1  24 2 -1 0-1.
 9360 1 1  24 2 -1 0-1.
 9360 2 1  24 2 -1 0-1.
 9364 1 1  24 2 -1 0-1.
 9368 1 1  24 2 -1 0-1.
 9368 2 1  24 2 -1 0-1.
 9370 1 1  24 1  8 0 0.
 9371 1 1  24 1 20 0 0.
 9373 1 1  24 2 -1 0-1.
 9373 2 1  24 2 -1 0-1.
 9373 3 1  24 2 -1 0-1.
 9375 1 1  24 1 50 0 0.
 9378 1 1  24 1  8 0 0.
 9381 1 1  24 2 -1 0-1.
 9381 2 1  24 1 40 0 0.
 9383 1 1  24 1  5 0 0.
 9384 1 1  24 2 -1 0-1.
 9384 2 1  24 2 -1 0-1.
 9389 1 1  24 2 -1 0-1.
 9390 1 1  24 2 -1 0-1.
 9390 2 1  24 2 -1 0-1.
 9390 3 1  24 2 -1 0-1.
 9394 1 1  24 2 -1 0-1.
 9394 2 1  24 2 -1 0-1.
 9396 1 1  24 2 -1 0-1.
 9397 2 1  24 2 -1 0-1.
 9401 1 1  24 2 -1 0-1.
 9402 1 1  24 1 32 0 0.
 9403 1 1  24 2 -1 0-1.
 9404 1 1  24 1 15 0 0.
 9410 1 1  24 2 -1 0-1.
 9410 2 1  24 1 40 0 0.
 9415 1 1  24 2 -1 0-1.
 9415 2 1  24 2 -1 0-1.
 9416 1 1  24 2 -1 0-1.
 9416 2 1  24 2 -1 0-1.
 9417 1 1  24 2 -1 0-1.
 9417 2 1  24 2 -1 0-1.
 9419 1 1  24 2 -1 0-1.
 9419 2 1  24 2 -1 0-1.
 9421 2 1  24 2 -1 0-1.
 9421 3 1  24 2 -1 1-1.
 9423 3 1  24 2 -1 0-1.
 9423 4 1  24 2 -1 0-1.
 9424 2 1  24 2 -1 0-1.
 9424 3 1  24 2 -1 0-1.
 9425 1 1  24 2 -1 0-1.
 9425 2 1  24 2 -1 0-1.
 9426 1 1  24 2 -1 0-1.
 9427 1 1  24 1 40 0 0.
 9427 2 1  24 2 -1 0-1.
 9428 1 1  24 2 -1 0-1.
 9438 1 1  24 1 30 0 0.
 9438 2 1  24 1 16 0 0.
 9439 1 1  24 1  8 0 0.
 9439 2 1  24 1 16 0 0.
 9440 2 1  24 2 -1 0-1.
 9442 1 1  24 2 -1 0-1.
 9442 2 1  24 2 -1 0-1.
 9443 1 1  24 2 -1 0-1.
 9443 2 1  24 2 -1 0-1.
 9444 2 1  24 1 80 0 0.
 9445 1 1  24 2 -1 0-1.
 9446 1 1  24 2 -1 0-1.
 9448 1 1  24 2 -1 0-1.
 9448 2 1  24 1 16 0 0.
